participant_id,video_id,narration,start_timestamp,stop_timestamp,start_frame,stop_frame,verb,verb_class,noun,noun_class,all_nouns,all_noun_classes,objects_uid
P30,P30_10,continue transferring fish curry into box,00:05:06.44,00:05:21.46,18386,19287,transfer,9,curry:fish,95,"['curry:fish', 'box']","[95, 39]","[378790,378791,378792,378793,378794,378795,378796,378797,378798,378799,378800,378801,378802,378803,378804,378805,378806,378807,378808,378809,378810,378811,378812,378813,378814,378815,378816,378817,378818,378819,379138,379139,379140,379141,379142,379143,379144,379145,379146,379147,379148,379149,379150,379151,379152,379153,379154,379155,379156,379157,379158,379159,379160,379161,379162,379163,379164,379165,379166,379167]"
P30,P30_10,continue transferring fish curry into box,00:05:11.71,00:05:18.36,18702,19101,transfer,9,curry:fish,95,"['curry:fish', 'box']","[95, 39]","[378801,378802,378803,378804,378805,378806,378807,378808,378809,378810,378811,378812,378813,379149,379150,379151,379152,379153,379154,379155,379156,379157,379158,379159,379160,379161]"
P30,P30_10,move box,00:05:19.81,00:05:23.75,19188,19425,move,9,box,39,['box'],[39],"[378817,378818,378819,378820,378821,378822,378823,378824,379165,379166,379167,379168,379169,379170]"
P30,P30_10,turn gas on,00:05:23.79,00:05:26.60,19427,19596,turn,13,gas,47,['gas'],[47],"[378825,378826,379916,379917,379918,379919,379920,381026,381027,381028,381029,381030]"
P30,P30_10,remove spoon from pan,00:05:26.92,00:05:29.66,19615,19779,remove,10,spoon,7,"['spoon', 'pan']","[7, 1]","[379470,379471,379472,379473,379474,379921,379922,379923,379924,379925,379926,381031,381032,381033,381034,381035,381036]"
P30,P30_10,wipe hob surface,00:05:29.76,00:05:37.90,19785,20274,wipe,4,surface:hob,78,['surface:hob'],[78],"[379475,379476,379477,379478,379479,379480,379481,379482,379483,379484,379485,379486,379487,379488,379489,379490,379927,379928,381037,381038]"
P30,P30_10,continue wiping hob surface,00:05:38.00,00:05:43.50,20280,20610,wipe,4,hob,47,"['hob', 'surface']","[47, 78]","[379491,379492,379493,379494,379495,379496,379497,379498,379499,379500,379501]"
P30,P30_10,continue wiping hob surface,00:05:43.60,00:05:47.81,20616,20868,wipe,4,hob,47,"['hob', 'surface']","[47, 78]","[379503,379504,379505,379506,379507,379508,379509,379510]"
P30,P30_10,continue wiping hob surface,00:05:47.91,00:05:49.44,20874,20966,wipe,4,hob,47,"['hob', 'surface']","[47, 78]","[379511,379512,379513]"
P30,P30_10,wash hands,00:06:02.47,00:06:06.46,21748,21987,wash,4,hand,12,['hand'],[12],"[379800,379801,379802,379803,379804,379805,379872,379873,379874,379875,379876,381292,381293,381294,381295,381296,381297]"
P30,P30_10,turn tap on,00:06:02.69,00:06:04.05,21761,21843,turn,13,tap,3,['tap'],[3],"[379800,379801,379872,381293,381294,381295]"
P30,P30_10,fill mugs with water,00:06:06.35,00:06:09.68,21981,22180,fill,24,mug,23,"['mug', 'water']","[23, 17]","[379806,379807,379808,379809,379810,379811,379812,379877,379878,379879,379880,379881,379882,379883,380084,381298]"
P30,P30_10,empty mugs,00:06:09.63,00:06:10.45,22177,22227,empty,18,mug,23,['mug'],[23],"[379813,379884,380085,381299]"
P30,P30_10,turn tap on,00:06:12.02,00:06:12.77,22321,22366,turn,13,tap,3,['tap'],[3],"[380089,380090,381303,381304]"
P30,P30_10,rinse plate,00:06:12.21,00:06:13.92,22332,22435,rinse,4,plate,4,['plate'],[4],"[380090,380091,380092,380581,381304,381305,381306]"
P30,P30_10,turn tap off,00:06:13.52,00:06:14.57,22411,22474,turn,13,tap,3,['tap'],[3],"[380092,380093,380094,380581,380582,380583,381306,381307,381308]"
P30,P30_10,take saucepan,00:06:16.21,00:06:17.73,22572,22663,take,0,saucepan,1,['saucepan'],[1],"[380587,380588,380589,381426,381427,381428]"
P30,P30_10,take tea towel,00:06:18.42,00:06:19.74,22705,22784,take,0,towel:tea,65,['towel:tea'],[65],"[380591,380592,380593,381430,381431,381432]"
P30,P30_10,dry saucepan,00:06:19.81,00:06:22.23,22788,22933,dry,11,saucepan,1,['saucepan'],[1],"[380594,380595,380596,380597,380598,381433,381434]"
P30,P30_10,continue drying saucepan,00:06:21.60,00:06:31.40,22896,23484,dry,11,saucepan,1,['saucepan'],[1],"[380598,380599,380600,380601,380602,380603,380604,380605,380606,380607,380608,380609,380610,380611,380612,380613,380614,380615,380616]"
P30,P30_10,continuing drying saucepan,00:06:21.70,00:06:31.12,22902,23467,dry,11,saucepan,1,['saucepan'],[1],"[380598,380599,380600,380601,380602,380603,380604,380605,380606,380607,380608,380609,380610,380611,380612,380613,380614,380615,380616]"
P30,P30_10,put saucepan,00:06:31.85,00:06:34.91,23511,23694,put,1,saucepan,1,['saucepan'],[1],"[380618,380619,380620,380621,380622,380623]"
P30,P30_10,open cupboard,00:06:37.99,00:06:38.80,23879,23928,open,2,cupboard,8,['cupboard'],[8],"[378961,378962,380780,380781]"
P30,P30_10,take saucepan,00:06:38.90,00:06:41.22,23934,24073,take,0,saucepan,1,['saucepan'],[1],"[378963,378964,380782,380783,380784,380785,380786]"
P30,P30_10,stack saucepans,00:06:40.95,00:06:46.97,24057,24418,stack,68,saucepan,1,['saucepan'],[1],"[378965,380786,380787,380788,380789,380790,380791,380792,380793,380794,380795,380796,380797]"
P30,P30_10,close cupboard,00:06:49.16,00:06:50.43,24549,24625,close,3,cupboard,8,['cupboard'],[8],"[378971,378972,379245,379246]"
P30,P30_10,stir food,00:06:49.60,00:06:54.20,24576,24852,stir,6,food,37,['food'],[37],"[378907,378972,378973,378974,378975,379246,379247,379248,379249,379250,379251,379252,379253,379254]"
P30,P30_10,take colander,00:06:56.15,00:06:57.61,24969,25056,take,0,colander,42,['colander'],[42],"[378912,378913,378914,378978,378979,378980]"
P30,P30_10,open cupboard,00:06:57.55,00:06:58.11,25053,25086,open,2,cupboard,8,['cupboard'],[8],"[378915,378981]"
P30,P30_10,put colander,00:06:58.31,00:07:00.52,25098,25231,put,1,colander,42,['colander'],[42],"[378916,378917,378918,378919,378920,378982,378983,378984,378985,378986]"
P30,P30_10,close cupboard,00:07:00.57,00:07:01.51,25234,25290,close,3,cupboard,8,['cupboard'],[8],"[378921,378987]"
P30,P30_10,take,00:07:01.61,00:07:02.78,25296,25366,take,0,cupboard,8,['cupboard'],[8],"[378700,378701,378989,378990]"
P30,P30_10,open cupboard,00:07:02.68,00:07:03.58,25360,25414,open,2,cupboard,8,['cupboard'],[8],"[378702,378703,378991,378992]"
P30,P30_10,put,00:07:03.40,00:07:04.26,25404,25455,put,1,cupboard,8,['cupboard'],[8],"[378703,378704,378992,378993]"
P30,P30_10,take bowl,00:07:04.30,00:07:05.13,25458,25507,take,0,bowl,6,['bowl'],[6],"[378705,378706,378994,378995]"
P30,P30_10,open cupboard,00:07:05.23,00:07:05.94,25513,25556,open,2,cupboard,8,['cupboard'],[8],"[378707,378996]"
P30,P30_10,put bowl,00:07:05.87,00:07:06.69,25552,25601,put,1,bowl,6,['bowl'],[6],"[378708,378709,378997,378998]"
P30,P30_10,take bowl,00:07:07.15,00:07:08.06,25629,25683,take,0,bowl,6,['bowl'],[6],"[378711,378712,379000,379001]"
P30,P30_10,put bowl,00:07:08.33,00:07:09.18,25699,25750,put,1,bowl,6,['bowl'],[6],"[378713,378714,379002,379003,379028]"
P30,P30_10,close cupboard,00:07:09.23,00:07:10.47,25753,25828,close,3,cupboard,8,['cupboard'],[8],"[378715,378716,379004,379005,379029,379030,381039,381040]"
P30,P30_10,open drawer,00:07:11.01,00:07:11.83,25860,25909,open,2,drawer,9,['drawer'],[9],"[379007,379008,379032,379033,381042,381043,381311]"
P30,P30_10,put spoon,00:07:11.98,00:07:12.76,25918,25965,put,1,spoon,7,['spoon'],[7],"[379034,379035,380801,380802,381044,381045,381312,381313]"
P30,P30_10,close drawer,00:07:12.96,00:07:13.55,25977,26013,close,3,drawer,9,['drawer'],[9],"[379036,379037,380803,380804,381046,381047,381314,381315]"
P30,P30_10,turn tap on,00:07:14.27,00:07:15.48,26056,26128,turn,13,tap,3,['tap'],[3],"[379039,380806,380807,381317,381318]"
P30,P30_10,fill saucepan,00:07:14.65,00:07:25.00,26079,26700,fill,24,saucepan,1,['saucepan'],[1],"[379621,379622,379623,379624,379971,379972,379973,380627,380628,380629,380630,380631,380807,380808,380809,380810,380811,380812,380813,380814,380815,380816,380817,380818,380819,380820,380821,380822,380823,380824,380825,380826,381318,381319,381320,381321,381322,381323,381324,381325,381326,381327,381328]"
P30,P30_10,turn tap off,00:07:24.07,00:07:25.25,26644,26715,turn,13,tap,3,['tap'],[3],"[378717,379624,379625,379973,379974,380631,380632,380826,380827,381328,381329,381503]"
P30,P30_10,put saucepan,00:07:25.21,00:07:25.83,26712,26749,put,1,saucepan,1,['saucepan'],[1],"[378718,379257,379626,379975,380633,380828,381330,381504]"
P30,P30_10,take saucepan lid,00:07:25.82,00:07:26.89,26749,26813,take,0,saucepan,1,"['saucepan', 'lid']","[1, 11]","[378719,378720,379258,379259,379627,379628,379976,379977,380634,380635,380829,381331,381505,381506]"
P30,P30_10,put saucepan lid in washing up bowl,00:07:27.51,00:07:28.40,26850,26904,put-up,1,saucepan,1,"['saucepan', 'lid', 'bowl']","[1, 11, 6]","[378722,378723,379261,379262,379630,379979,379980,380637,380638,381508,381509]"
P30,P30_10,stir food,00:07:28.14,00:07:37.05,26888,27423,stir,6,food,37,['food'],[37],"[378724,378725,379263,379264,379265,379266,379267,379268,379269,379270,379271,379272,379273,379274,379275,379276,379277,379278,379279,379280,379981,379982,380639,380640,381510,381511]"
P30,P30_10,continue stirring food,00:07:29.22,00:07:33.22,26953,27193,stir,6,food,37,['food'],[37],"[379265,379266,379267,379268,379269,379270,379271,379272]"
P30,P30_10,continue stirring food,00:07:34.68,00:07:36.93,27280,27415,stir,6,food,37,['food'],[37],"[379276,379277,379278,379279]"
P30,P30_10,continue stirring food,00:07:37.51,00:07:43.96,27450,27837,stir,6,food,37,['food'],[37],"[379281,379282,379283,379284,379285,379286,379287,379288,379289,379290,379291,379292,379293]"
P30,P30_10,transfer fish curry from box into saucepan,00:07:46.98,00:07:52.98,28018,28378,transfer,9,curry:fish,95,"['curry:fish', 'box', 'saucepan']","[95, 39, 1]","[378832,378833,378834,378835,378836,378837,378838,378839,378840,378841,378842,378843,379013,379014,379015,379016,379017,379018,379019,379020,379021,379022,379023,379024,379077,379078,379079,379080,379081,379082,379083,379084,379085,379086,379087,379088,379176,379177,379178,379179,379180,379181,379182,379183,379184,379185,379186,379187,380645,380646,380647,380648,380649,380650,380651,380652,380653,380654,380655,380656]"
P30,P30_10,split fish,00:07:55.30,00:07:59.51,28518,28770,split,43,fish,100,['fish'],[100],"[379094,379095,379096,379097,379098,379099,379100,379101]"
P30,P30_10,stir fish,00:08:00.20,00:08:07.71,28812,29262,stir,6,fish,100,['fish'],[100],"[379104,379105,379106,379107,379108,379109,379110,379111,379112,379113,379114,379115,379116,379117,379118,380660,380661,380662,380663]"
P30,P30_10,empty saucepan,00:08:08.65,00:08:11.47,29319,29488,empty,18,saucepan,1,['saucepan'],[1],"[380666,380667,380668,380669,380670]"
P30,P30_10,turn on tap,00:08:11.04,00:08:12.90,29462,29574,turn-on,12,tap,3,['tap'],[3],"[380671,380672,380673]"
P30,P30_10,fill saucepan,00:08:12.91,00:08:22.83,29574,30169,fill,24,saucepan,1,['saucepan'],[1],"[379631,379983,380674,380675,380676,380677,380678,380679,380680,380681,380682,380683,380684,380685,380686,380687,380688,380689,380690,380691,380692,380693]"
P30,P30_10,turn off tap,00:08:16.09,00:08:23.38,29765,30202,turn-off,15,tap,3,['tap'],[3],"[379631,379632,379983,379984,380681,380682,380683,380684,380685,380686,380687,380688,380689,380690,380691,380692,380693,380694]"
P30,P30_10,put saucepan,00:08:23.60,00:08:24.65,30216,30279,put,1,saucepan,1,['saucepan'],[1],"[379578,379634,379635,379986,379987,380696,380697]"
P30,P30_10,put saucepan lid,00:08:25.39,00:08:26.19,30323,30371,put,1,saucepan,1,"['saucepan', 'lid']","[1, 11]","[379580,379581,379637,379638,379989,379990,380699,380700,381458]"
P30,P30_10,put knife,00:08:26.66,00:08:28.85,30399,30531,put,1,knife,5,['knife'],[5],"[379583,379584,379585,379586,379640,379992,380702,381460,381461,381462,381463]"
P30,P30_10,take v60,00:08:28.27,00:08:30.11,30496,30606,take,0,v60,126,['v60'],[126],"[379352,379353,379586,379587,379588,381463,381464,381465,381466]"
P30,P30_10,put v60,00:08:30.09,00:08:31.43,30605,30685,put,1,v60,126,['v60'],[126],"[379354,379355,379929,379930,381467,381468,381512,381513]"
P30,P30_10,take fork,00:08:31.53,00:08:32.44,30691,30746,take,0,fork,18,['fork'],[18],"[379356,379357,379931,379932,381469,381470,381514,381515]"
P30,P30_10,empty dish washing pan,00:08:33.08,00:08:35.37,30784,30922,empty,18,dish,4,"['dish', 'pan:washing']","[4, 1]","[379360,379361,379362,379363,379935,379936,379937,379938,381518,381519,381520,381521]"
P30,P30_10,put fork,00:08:35.30,00:08:37.26,30917,31035,put,1,fork,18,['fork'],[18],"[378726,379364,379365,379366,379367,379939,379940,381522,381523]"
P30,P30_10,fill washing up bowl with washing up liquid,00:08:39.63,00:08:41.27,31177,31276,fill-up,24,bowl,6,"['bowl', 'liquid']","[6, 71]","[378732,378733,378734,379656,379657,379658,380096,380097,381529,381530,381531]"
P30,P30_10,wash plate,00:08:43.31,00:08:48.92,31398,31735,wash,4,plate,4,['plate'],[4],"[380102,380103,380104,380105,380106,380107,380108,380109,380110,380111,380112,381332,381333,381334,381335,381336,381337]"
P30,P30_10,turn on tap,00:08:48.57,00:08:49.81,31714,31788,turn-on,12,tap,3,['tap'],[3],"[380113,380114,381338,381339]"
P30,P30_10,rinse plate,00:08:49.22,00:08:53.47,31753,32008,rinse,4,plate,4,['plate'],[4],"[379370,380114,380115,380116,380117,380118,380119,380120,380121,381339,381340,381341,381342,381343,381344,381345,381346]"
P30,P30_10,turn off tap,00:08:53.00,00:08:54.35,31980,32061,turn-off,15,tap,3,['tap'],[3],"[379370,379371,379372,380121,380122,380123,381346,381347,381348]"
P30,P30_10,put plate,00:08:54.11,00:08:55.54,32046,32132,put,1,plate,4,['plate'],[4],"[379373,379374,379375,380124,380125,380126,381349,381350]"
P30,P30_10,take fork,00:08:55.60,00:08:56.24,32136,32174,take,0,fork,18,['fork'],[18],"[379376,380127]"
P30,P30_10,wash fork,00:08:56.11,00:08:58.35,32166,32301,wash,4,fork,18,['fork'],[18],"[379377,379378,379379,379380,380128]"
P30,P30_10,rinse fork,00:08:58.45,00:09:01.52,32307,32491,rinse,4,fork,18,['fork'],[18],"[379381,379382,379383,379384,379385,379386,379387,379589,379590,379591,381351,381352,381353,381354,381355,381356,381357]"
P30,P30_10,turn off tap,00:09:01.12,00:09:02.27,32467,32536,turn-off,15,tap,3,['tap'],[3],"[379387,379388,379591,379592,381357,381358]"
P30,P30_10,put fork,00:09:01.87,00:09:03.30,32512,32597,put,1,fork,18,['fork'],[18],"[379388,379389,379390,379592,379593,379594,381358,381359,381360]"
P30,P30_10,take knife,00:09:03.40,00:09:04.39,32604,32663,take,0,knife,5,['knife'],[5],"[379391,379392,379595,379596,381361,381362]"
P30,P30_10,wash knife,00:09:04.10,00:09:06.15,32646,32769,wash,4,knife,5,['knife'],[5],"[379597,379598,379599,379600,381363,381364,381365,381366]"
P30,P30_10,turn on tap,00:09:06.18,00:09:07.14,32770,32828,turn-on,12,tap,3,['tap'],[3],"[379601,379602,381367,381368]"
P30,P30_10,rinse knife,00:09:07.24,00:09:08.62,32834,32917,rinse,4,knife,5,['knife'],[5],"[379603,379604,379605,379817,379818,381369,381370]"
P30,P30_10,put knife,00:09:08.72,00:09:09.73,32923,32983,put,1,knife,5,['knife'],[5],"[379606,379607,379819,379820]"
P30,P30_10,take mug,00:09:10.60,00:09:11.50,33036,33090,take,0,mug,23,['mug'],[23],[379823]
P30,P30_10,wash mug,00:09:11.92,00:09:14.03,33115,33241,wash,4,mug,23,['mug'],[23],"[379415,379416,379417,379418,379419,379440,379441,379442,379443,379444,379825,379826,379827,379828,379829]"
P30,P30_10,adjust gas temperature,00:09:14.13,00:09:15.96,33247,33357,adjust,17,temperature:gas,106,['temperature:gas'],[106],"[379420,379421,379422,379445,379446,379447,379830,379831,379832,381371]"
P30,P30_10,continue washing mug,00:09:16.04,00:09:18.83,33362,33529,wash,4,mug,23,['mug'],[23],"[379424,379449,379834,379835,379836,379837,379838,381373,381374,381375,381376,381377]"
P30,P30_10,turn on tap,00:09:18.45,00:09:19.48,33507,33568,turn-on,12,tap,3,['tap'],[3],"[379838,379839,381377,381378]"
P30,P30_10,rinse mug,00:09:19.50,00:09:23.34,33570,33800,rinse,4,mug,23,['mug'],[23],"[379840,379841,379842,379843,379844,379845,379846,379847,381379,381380]"
P30,P30_10,rinse mug,00:09:24.37,00:09:26.33,33862,33979,rinse,4,mug,23,['mug'],[23],"[379850,379851,379852,379853]"
P30,P30_10,wash mug,00:09:26.19,00:09:28.77,33971,34126,wash,4,mug,23,['mug'],[23],"[379854,379855,379856,379857,379858]"
P30,P30_10,continue washing mug,00:09:29.29,00:09:30.33,34157,34219,wash,4,mug,23,['mug'],[23],"[379860,379861]"
P30,P30_10,rinse mug,00:09:30.08,00:09:33.46,34204,34407,rinse,4,mug,23,['mug'],[23],"[379040,379041,379042,379043,379044,379862,379863,379864,379865,379866,381471,381472,381473,381474]"
P30,P30_10,put mug in drying rack,00:09:33.94,00:09:34.68,34436,34480,put,1,rack:drying,61,['rack:drying'],[61],"[379046,379047,379868,379869,381476,381477]"
P30,P30_10,take v60,00:09:34.55,00:09:35.11,34473,34506,take,0,v60,126,['v60'],[126],"[379048,379870,381478]"
P30,P30_10,wash v60,00:09:35.21,00:09:40.36,34512,34821,wash,4,v60,126,['v60'],[126],"[379049,379871,381479,381480,381481,381482,381483,381484,381485,381486,381487,381488]"
P30,P30_10,rinse v60,00:09:39.78,00:09:44.20,34786,35052,rinse,4,v60,126,['v60'],[126],"[379050,379051,379052,379641,379993,380169,380170,380703,381488,381489,381490,381491,381492,381493,381494,381495,381496]"
P30,P30_10,continue rinse v60,00:09:43.65,00:09:45.68,35019,35140,rinse,4,v60,126,['v60'],[126],"[378737,378738,379052,379053,379054,379055,379641,379642,379643,379644,379993,379994,379995,379996,380170,380171,380172,380173,380703,380704,380705,380706,381496,381497,381498,381499,381534,381535]"
P30,P30_10,put v60 on drying rack,00:09:45.78,00:09:46.55,35146,35193,put,1,v60,126,"['v60', 'rack:drying']","[126, 61]","[378739,378740,379056,379057,379645,379646,379997,379998,380174,380175,380707,380708,381381,381382,381500,381501,381536,381537]"
P30,P30_10,take saucepan lid,00:09:46.72,00:09:47.52,35203,35251,take,0,saucepan,1,"['saucepan', 'lid']","[1, 11]","[378741,378742,379058,379296,379647,379648,379999,380000,380176,380709,380710,381383,381384,381502,381538,381539]"
P30,P30_10,put saucepan lid in washing up bowl,00:09:47.69,00:09:48.29,35261,35297,put-up,1,saucepan,1,"['saucepan', 'lid', 'bowl']","[1, 11, 6]","[378743,379297,379649,380001,380711,381385,381540]"
P30,P30_10,turn off tap,00:09:48.93,00:09:49.63,35335,35377,turn-off,15,tap,3,['tap'],[3],"[378745,379299,379300,380003,380713,381387,381388,381542]"
P30,P30_10,stir food,00:09:50.00,00:09:54.57,35400,35674,stir,6,food,37,['food'],[37],"[379301,379302,379303,379304,379305,379306,379307,379308,379309,379310,379736,379737,379738,379739,379740,379741,381389,381390]"
P30,P30_10,open microwave,00:09:54.67,00:09:56.11,35680,35766,open,2,microwave,55,['microwave'],[55],"[379311,379742,379743,379744]"
P30,P30_10,close microwave,00:09:56.72,00:09:57.54,35803,35852,close,3,microwave,55,['microwave'],[55],"[379746,379747]"
P30,P30_10,turn microwave on,00:09:57.64,00:09:59.95,35858,35997,turn,13,microwave,55,['microwave'],[55],"[379748,379749,379750,379751,381048,381049]"
P30,P30_10,take spoon,00:10:01.17,00:10:03.24,36070,36194,take,0,spoon,7,['spoon'],[7],"[379942,379943,379944,379945,380716,380717,380718,380719,381053,381054,381055,381056]"
P30,P30_10,put spoon in saucepan,00:10:03.34,00:10:09.39,36200,36563,put,1,spoon,7,"['spoon', 'saucepan']","[7, 1]","[378847,378848,378849,378872,378873,379946,379947,379948,379949,379950,379951,379952,379953,379954,379955,379956,379957,380720,380721,380722,380723,380724,380725,380726,380727,380728,380729,380730,380731,381057,381058,381059,381060,381061,381062,381063,381064,381065,381066,381067,381068]"
P30,P30_10,put box lid on box,00:10:10.83,00:10:14.39,36649,36863,put,1,lid:box,11,"['lid:box', 'box']","[11, 39]","[378853,378854,378855,378856,378857,378858,378859,378877,378878,378879,378880,378881,378882,378883,379393,379394,379395,379396,379397]"
P30,P30_10,take box lid,00:10:10.95,00:10:12.41,36657,36744,take,0,box,39,"['box', 'lid']","[39, 11]","[378853,378854,378855,378877,378878,378879,379393]"
P30,P30_10,open fridge,00:10:14.47,00:10:15.64,36868,36938,open,2,fridge,10,['fridge'],[10],"[378860,378861,378862,378884,378885,379398,379399,379400]"
P30,P30_10,put box in fridge,00:10:15.74,00:10:19.39,36944,37163,put,1,box,39,"['box', 'fridge']","[39, 10]","[378863,378864,378865,378866,378867,378868,378869,379401,379402,379403,379404,379405,379406,379407,381097]"
P30,P30_10,close fridge,00:10:19.49,00:10:21.70,37169,37302,close,3,fridge,10,['fridge'],[10],"[378870,378871,379408,379409,379410,379411,379412,381098,381099,381100,381101,381102]"
P30,P30_10,wipe surface,00:10:22.04,00:10:29.33,37322,37759,wipe,4,surface,78,['surface'],[78],"[379414,380948,380949,381104,381105,381106,381107,381108,381109,381110,381111,381112,381113,381114,381115,381116,381117]"
P30,P30_10,rinse sponge,00:10:30.81,00:10:32.16,37848,37929,rinse,4,sponge,21,['sponge'],[21],"[380953,380954,380955]"
P30,P30_10,rinse sponge,00:10:32.12,00:10:33.47,37927,38008,rinse,4,sponge,21,['sponge'],[21],"[380956,380957]"
P30,P30_10,rinse sponge,00:10:33.94,00:10:36.31,38036,38178,rinse,4,sponge,21,['sponge'],[21],"[380959,380960,380961,380962,380963,381120,381121]"
P30,P30_10,clean surface,00:10:38.06,00:10:41.16,38283,38469,clean,4,surface,78,['surface'],[78],"[381126,381127,381128,381129,381130,381131]"
P30,P30_10,clean surface,00:10:38.11,00:10:42.11,38286,38526,clean,4,surface,78,['surface'],[78],"[381126,381127,381128,381129,381130,381131,381132,381133]"
P30,P30_10,clean surface,00:10:41.13,00:10:43.30,38467,38598,clean,4,surface,78,['surface'],[78],"[381132,381133,381134,381135]"
P30,P30_10,continue cleaning surface,00:10:41.47,00:10:44.12,38488,38647,clean,4,surface,78,['surface'],[78],"[381132,381133,381134,381135,381136,381137]"
P30,P30_10,continue cleaning surface,00:10:44.66,00:10:51.54,38679,39092,clean,4,surface,78,['surface'],[78],"[381139,381140,381141,381142,381143,381144,381145,381146,381147,381148,381149,381150,381151,381152]"
P30,P30_10,put rubbish in bin,00:10:55.57,00:10:57.49,39334,39449,put,1,rubbish,108,"['rubbish', 'bin']","[108, 25]","[378683,378684,378685,380391,380392,380393,380475,380476,380886,380887]"
P30,P30_10,wash saucepan lid,00:10:59.17,00:11:05.34,39550,39920,wash,4,saucepan,1,"['saucepan', 'lid']","[1, 11]","[380481,380482,380483,380484,380485,380486,380487,380488,380489,380490,380491,380492,380892,380893,380894,380895,380896,380897,380898,380899,380900,380901,380902,380903]"
P30,P30_10,continue washing saucepan lid,00:11:05.77,00:11:09.85,39946,40191,wash,4,saucepan,1,"['saucepan', 'lid']","[1, 11]","[380494,380495,380496,380497,380498,380499,380500,380501,380905,380906,380907,380908,380909,380910,380911,380912]"
P30,P30_10,rinse saucepan lid,00:11:09.71,00:11:12.37,40182,40342,rinse,4,saucepan,1,"['saucepan', 'lid']","[1, 11]","[380502,380503,380504,380505,380506,380913,380914,380915,380916,380917]"
P30,P30_10,continue rinse saucepan lid,00:11:12.76,00:11:18.17,40365,40690,rinse,4,saucepan,1,"['saucepan', 'lid']","[1, 11]","[379059,379060,379061,379062,379063,379064,380508,380509,380510,380511,380512,380513,380514,380515,380516,380517,380518,380830,380831,380832,380833,380834,380835,380919,380920,380921,380922,380923,380924,380925,380926,380927,380928,380929]"
P30,P30_10,continue rinse saucepan lid,00:11:15.17,00:11:17.98,40510,40678,rinse,4,saucepan,1,"['saucepan', 'lid']","[1, 11]","[379059,379060,379061,379062,379063,380513,380514,380515,380516,380517,380830,380831,380832,380833,380834,380924,380925,380926,380927,380928]"
P30,P30_10,put saucepan lid on drying rack,00:11:17.96,00:11:21.32,40677,40879,put,1,saucepan,1,"['saucepan', 'lid', 'rack:drying']","[1, 11, 61]","[379064,379065,379066,379067,379068,379069,379070,380518,380519,380520,380521,380522,380523,380524,380835,380836,380837,380838,380839,380840,380841,380929,380930,380931,380932,380933,380934,380935,380966,380967,380968,380969,380970,380971]"
P30,P30_10,rinse sponge,00:11:21.54,00:11:23.33,40892,40999,rinse,4,sponge,21,['sponge'],[21],"[379072,379650,380843,380936,380973,380974,380975]"
P30,P30_10,wash hands,00:11:23.37,00:11:26.86,41002,41211,wash,4,hand,12,['hand'],[12],"[380976,380977,381391,381392,381393,381394,381395,381396]"
P30,P30_10,turn tap off,00:11:27.10,00:11:27.70,41226,41262,turn,13,tap,3,['tap'],[3],[381398]
P30,P30_10,dry hands,00:11:28.27,00:11:30.84,41296,41450,dry,11,hand,12,['hand'],[12],"[381400,381435,381436,381437,381438,381447,381448,381449]"
P30,P30_10,hang tea towel,00:11:32.16,00:11:34.01,41529,41640,hang,33,towel:tea,65,['towel:tea'],[65],"[379754,379755,381442,381443,381444,381453,381454,381455]"
P30,P30_10,open microwave,00:11:35.89,00:11:37.73,41753,41863,open,2,microwave,55,['microwave'],[55],"[379760,379761,379762,379763,381157,381158,381159,381160]"
P30,P30_10,clean surface,00:11:37.41,00:11:42.10,41844,42126,clean,4,surface,78,['surface'],[78],"[378688,378689,378690,378691,379763,379764,379765,380396,380397,381160,381161,381162,381163,381164,381165,381166,381167,381168,381169]"
P30,P30_10,open bin,00:11:43.69,00:11:44.51,42221,42270,open,2,bin,25,['bin'],[25],"[378695,380130,380401]"
P30,P30_10,put rubbish in bin,00:11:44.61,00:11:45.33,42276,42319,put,1,rubbish,108,"['rubbish', 'bin']","[108, 25]","[378697,380132,380403]"
P30,P30_10,take plate,00:11:46.67,00:11:49.14,42400,42548,take,0,plate,4,['plate'],[4],"[379766,379767,380136,380137,380138,380139,380140]"
P30,P30_10,put plate,00:11:49.31,00:11:51.11,42558,42666,put,1,plate,4,['plate'],[4],"[379768,379769,379770,379771,380141,380142,380143,380144,380844,380845,380846]"
P30,P30_10,close microwave,00:11:51.00,00:11:53.07,42660,42784,close,3,microwave,55,['microwave'],[55],"[379771,379772,379773,379774,379775,380144,380145,380846,380847,380848,380849,380850]"
P30,P30_10,take saucepan,00:11:53.17,00:11:56.63,42790,42997,take,0,saucepan,1,['saucepan'],[1],"[379312,379313,379314,379315,379316,379317,379318,379776,380146,380147,380148,380149,380150,380151,380152,380851,380852,380853,380854,380855,380856,380857]"
P30,P30_10,transfer food from saucepan onto plate,00:11:56.68,00:12:04.00,43000,43440,transfer,9,food,37,"['food', 'saucepan', 'plate']","[37, 1, 4]","[379319,379320,379321,379322,379323,379324,379325,379326,379327,379328,379329,379330,379331,379332,380153,380154,380155,380156,380157,380158,380159,380160,380161,380162,380163,380164,380165,380166,380858,380859,380860,380861,380862,380863,380864,380865,380866,380867,380868,380869,380870,380871]"
